date,inflow (m3/d)
2021-02-16,9351.78722163864
2021-02-17,9262.711270331123
2021-02-18,9178.746264343416
2021-02-19,9212.588105146991
2021-02-20,11698.019636608868
2021-02-21,13187.446872852774
2021-02-22,12545.771898508105
2021-02-23,11941.71219188253
2021-02-24,10480.58711321762
2021-02-25,10130.493181661011
2021-02-26,20918.02336127278
2021-02-27,34676.77019586119
2021-02-28,32291.82458791421
2021-03-01,23818.22674100285
2021-03-02,17772.85934167975
2021-03-03,13295.851358426742
2021-03-04,11367.270582443602
2021-03-05,10776.838130542796
2021-03-06,10845.926415656626
2021-03-07,15239.578345583988
2021-03-08,18535.736593803995
2021-03-09,40379.20207465378
2021-03-10,61186.05590402844
2021-03-11,130529.8525638427
2021-03-12,224502.4284363051
2021-03-13,236766.49699841207
2021-03-14,188703.30392562985
2021-03-15,119931.24800260784
2021-03-16,71304.26115983489
2021-03-17,41786.03147581029
2021-03-18,29226.871401943168
2021-03-19,25256.200339796025
2021-03-20,72804.98474931622
2021-03-21,1214449.4162321566
2021-03-22,2450608.149001053
2021-03-23,2674347.2167419004
2021-03-24,2470343.08393724
2021-03-25,1702132.686052367
2021-03-26,956921.7280463524
2021-03-27,560916.8735707334
2021-03-28,500407.2463939695
2021-03-29,1009966.3050931653
2021-03-30,1630478.6624475017
2021-03-31,1570900.725503964
2021-04-01,1092634.6969737404
2021-04-02,660234.9413581758
2021-04-03,340374.15407002816
2021-04-04,169193.93934347262
2021-04-05,107698.052777755
2021-04-06,111953.92262330136
2021-04-07,130616.9944482221
2021-04-08,118927.27516179168
2021-04-09,79349.75449591897
2021-04-10,70313.06507067435
2021-04-11,196761.1446393551
2021-04-12,1253953.9075955723
2021-04-13,2376490.091052043
2021-04-14,2414762.780542038
2021-04-15,2181642.2355530444
2021-04-16,2534743.6813067426
2021-04-17,5221974.858646205
2021-04-18,7167345.308484098
2021-04-19,5814542.510453639
2021-04-20,4051797.942598107
2021-04-21,2683110.9483353486
2021-04-22,1820166.071062971
2021-04-23,2104435.187546954
2021-04-24,2407162.031097498
2021-04-25,2116934.7617618656
2021-04-26,2038154.2524956467
2021-04-27,1834480.2703861624
2021-04-28,1816388.9889635188
2021-04-29,1695557.812661189
2021-04-30,1239084.8078046269
2021-05-01,2583797.350441492
2021-05-02,4440322.047268272
2021-05-03,4440365.645245123
2021-05-04,4824812.800833199
2021-05-05,6014632.489315354
2021-05-06,5892843.082327898
2021-05-07,4954549.688403083
2021-05-08,4509801.857872295
2021-05-09,4158121.2486542687
2021-05-10,3198791.561776084
2021-05-11,2243032.558988204
2021-05-12,2593021.8945455845
2021-05-13,3327894.7128732726
2021-05-14,6140589.319749879
2021-05-15,14800030.95610775
2021-05-16,19441062.993421428
2021-05-17,17138057.654443003
2021-05-18,13733394.488721436
2021-05-19,8772359.809220862
2021-05-20,4857887.566794918
2021-05-21,2819013.5488894293
2021-05-22,2000116.3045929028
2021-05-23,3882157.260510841
2021-05-24,6719780.857815916
2021-05-25,6432716.193550014
2021-05-26,7415845.335842523
2021-05-27,12575455.833043613
2021-05-28,14376355.260862593
2021-05-29,10832490.532073794
2021-05-30,6754129.090833196
2021-05-31,3651092.949755033
2021-06-01,1779941.5255937942
2021-06-02,1007427.2954403472
2021-06-03,907949.001418118
2021-06-04,5706061.129009164
2021-06-05,10618439.071797218
2021-06-06,10838912.792973394
2021-06-07,9896931.015100231
2021-06-08,6986225.832018346
2021-06-09,4055679.850674895
2021-06-10,2695623.0539103854
2021-06-11,1908387.1913091247
2021-06-12,1218335.7305915654
2021-06-13,962482.892204534
2021-06-14,1789874.7643532257
2021-06-15,2749994.84438512
2021-06-16,2499324.949144082
2021-06-17,1704150.692542103
2021-06-18,1002959.2783776958
2021-06-19,505156.5951826568
2021-06-20,254126.0918270389
2021-06-21,143523.93475158483
2021-06-22,117234.05500561296
2021-06-23,112607.92873002536
2021-06-24,128944.1104729286
2021-06-25,131237.40197715253
2021-06-26,98073.40646811102
2021-06-27,58686.77717069708
2021-06-28,39227.94122469499
2021-06-29,23167.123153684908
2021-06-30,17247.893998375628
2021-07-01,19761.515120474025
2021-07-02,117392.21094814313
2021-07-03,301639.7810884828
2021-07-04,322563.71995145513
2021-07-05,481617.7881444079
2021-07-06,681370.924926736
2021-07-07,550072.5153855584
2021-07-08,383129.1975555776
2021-07-09,282201.53258667805
2021-07-10,264008.1310992912
2021-07-11,1095751.377373244
2021-07-12,2315720.8210417666
2021-07-13,2253962.2586227893
2021-07-14,1485242.5057211746
2021-07-15,907793.9986221964
2021-07-16,632615.9190594374
2021-07-17,1590766.7577460718
2021-07-18,3027074.0306097884
2021-07-19,2926557.157913782
