date,dS (m3)
2021-06-02,-56884.96313105905
2021-06-06,-58967.65874541766
2021-06-07,-57814.24706223767
2021-06-12,126172.0595313
2021-06-17,218907.9440726
2021-06-22,173100.0959083
2021-06-27,197521.5605264
2021-07-02,186324.2186826
2021-07-07,253702.2223941
2021-07-08,161258.8599176
2021-07-12,378038.0124946
2021-07-17,339108.69788650004
2021-07-22,343954.1122419
2021-07-24,348799.5168286
2021-07-27,314771.3142989
2021-08-01,318615.7760991
2021-08-06,322460.2577931
2021-08-09,13752054.8230231
2021-08-11,18021000.7974236
2021-08-16,40345106.527697004
2021-08-21,36375399.648643896
2021-08-25,21072333.2881516
2021-08-26,49530544.506214105
2021-08-31,13512126.1034766
2021-09-05,58080703.6284466
2021-09-10,35926394.883320004
2021-09-15,11712621.1231507
2021-09-20,11751593.994200502
2021-09-25,11790569.2228434
2021-09-26,11829543.2746436
2021-09-30,11868517.3264456
2021-10-05,12041055.0555018
2021-10-10,12088684.042008
2021-10-12,11992285.2187585
2021-10-15,11838708.3014815
2021-10-20,11877080.4374246
2021-10-25,12863490.3161332
2021-10-28,7267958.9129196
2021-10-30,10197477.2788677
2021-11-04,2887014.0276467
2021-11-09,642381.7198937
2021-11-14,1684454.1902725
2021-11-19,417641.5686073
2021-11-24,305467.3783391
2021-11-29,361582.4326931
2021-12-04,-2081792.131244
2021-12-09,1554789.8173961
2021-12-14,-263582.2748913
2021-12-15,176169.4035097
2021-12-19,-5784542.503409401
2021-12-24,-11749271.207553
2021-12-29,-16138.922839603516
2021-12-31,-5870045.7807887
2022-01-03,-2944363.409306
2022-01-08,-4402295.9406415
2022-01-13,-3617526.9684128
2022-01-16,-12248246.48176
2022-01-18,-16333160.7310755
2022-01-23,-14609928.475808
2022-01-28,-15669816.9271799
2022-02-01,-14965677.6370829
2022-02-02,-15167907.6237017
2022-02-07,-15122471.0692956
2022-02-12,-15209672.5559854
2022-02-17,-14520108.5993607
2022-02-22,-14438850.4737446
2022-02-27,-14855143.5855286
2022-03-04,-14931540.4504926
2022-03-05,-13903543.1821831
2022-03-09,-13694966.9108761
2022-03-14,-15198689.7835156
2022-03-19,-33233479.6994075
2022-03-21,-42825778.1037342
2022-03-24,-39366440.5770647
2022-03-29,-30827567.1340531
2022-04-03,-16503422.5890369
2022-04-06,-10126206.0280202
2022-04-08,-9275772.376463
2022-04-13,-4107967.3750185
2022-04-18,-204214.1381279
2022-04-22,-205618.1216864
2022-04-23,-203817.7232562
2022-04-28,-203592.104362
2022-05-03,-202579.7455623
2022-05-08,-201947.1230841
2022-05-13,-201117.8545886
2022-05-18,-2208.752828096658
2022-05-23,95331.15966045388
2022-05-24,46497.815600138805
2022-05-28,71127.25576290772
2022-06-02,58877.68961773336
2022-06-07,65138.71577174499
2022-06-09,62107.91196603263
2022-06-12,63740.7349455893
2022-06-17,63032.43455044237
2022-06-22,63498.91122563788
2022-06-27,63375.49178375992
2022-07-02,63547.86393689679
2022-07-07,63571.51173098932
2022-07-11,63669.5318152392
2022-07-12,371298.9153669
2022-07-17,9354060.3810365
2022-07-22,25603558.1240694
2022-07-27,57982830.111478
2022-08-01,51234999.5447411
2022-08-06,50753283.4647981
2022-08-11,48989668.8481044
2022-08-12,50899219.1909132
2022-08-16,52627304.9693521
2022-08-21,20055878.3586684
2022-08-26,2715304.7081821
2022-08-28,12164136.9071779
2022-08-31,5264684.3387412
2022-09-05,18416945.1563122
2022-09-10,3433874.8840793003
2022-09-13,4837900.4393319
2022-09-15,-9540151.9619822
2022-09-20,4130771.3168057
2022-09-25,-4976235.8627784
2022-09-29,1993935.8825006
2022-09-30,-1441438.686291
2022-10-05,-16861981.0328613
2022-10-10,-7917605.339340999
2022-10-15,-4381585.4472074
2022-10-20,-6286376.5761781
2022-10-25,-13563859.7836443
2022-10-30,-8066818.3349512
2022-10-31,-4380242.0464007
2022-11-04,-6160179.7717041
2022-11-09,-5260737.4445656
2022-11-14,-1886856.3583886
2022-11-16,238733.9526459
2022-11-19,-5493444.7458423
2022-11-24,-5023453.1223258
2022-11-29,-2761893.6680259
2022-12-02,-3888466.6318063
2022-12-04,-23275445.3605311
2022-12-09,0.0
2022-12-14,-5123749.7809779
2022-12-18,-2487567.2873227
2022-12-19,-3725941.364726701
2022-12-24,1628229.9290563
2022-12-29,-4737065.8852911005
2023-01-03,-2607788.5969249
2023-01-08,-3668409.1196943
2023-01-13,-35877756.2908301
2023-01-18,-1732498.9394982
2023-01-19,-33323734.3776844
2023-01-23,-1879949.6998624
2023-01-28,-36158392.3432915
2023-02-02,-16769709.0761294
2023-02-04,-18723336.4177835
2023-02-07,-18882778.3182438
2023-02-12,-18369778.3706217
2023-02-17,-19305292.1173614
2023-02-20,-10712117.5845084
2023-02-22,-16728203.631749198
2023-02-27,-40038569.4147429
2023-03-04,-47274.26274060884
2023-03-08,-411560.7935876
2023-03-09,-122408.5574063
2023-03-14,-158411.9689934
2023-03-19,-139984.25792479998
2023-03-24,-148535.4215039
2023-03-29,-143711.7351513
2023-04-03,-145513.43389319998
2023-04-08,-144028.4272017
2023-04-09,-144168.6094358
2023-04-13,-143500.0320542
2023-04-18,-363697.3433859
2023-04-23,-468838.7782998
2023-04-25,-411993.6647229
2023-04-28,-433675.3616025
2023-05-03,-417162.4284855
2023-05-08,-419028.5848331
2023-05-11,-29541.476424817178
2023-05-13,151950.3212077
2023-05-18,60904.13078511947
2023-05-23,107090.290706
2023-05-27,84135.46669645942
2023-05-28,96001.06654147671
2023-06-02,-139671.7252995
2023-06-07,-251822.0928098
2023-06-12,-195014.907226
2023-06-17,-221236.9592681
2023-06-22,-206656.1969041
2023-06-27,-212095.0138567
2023-06-28,-207685.4061826
2023-07-02,-208088.0335385
2023-07-07,-206108.1368506
2023-07-12,625220.491746
2023-07-14,1052288.4398574
2023-07-17,853825.2169608
2023-07-22,381643.7608482
2023-07-27,-12102.636084734637
2023-07-28,187220.6268134
2023-07-30,87252.07053083516
2023-08-01,138135.5096207
2023-08-06,112943.9157435
2023-08-11,126100.0088072
2023-08-13,119920.9297686
2023-08-16,123485.86375089998
2023-08-21,122136.9026484
2023-08-26,123262.3461619
2023-08-27,123138.4367347
2023-08-29,123641.9052482
2023-08-31,123827.0067402
2023-09-05,124170.3563371
2023-09-10,83951.14381628744
2023-09-12,63614.32562274988
2023-09-15,73964.91735076984
2023-09-20,132472.35280559998
2023-09-25,330264.70964190003
2023-09-28,70195.57030601981
2023-09-30,202195.71315390003
2023-10-05,7155000.279262
2023-10-10,1858116.1214752
2023-10-14,20379592.5230988
2023-10-15,15418944.3161001
2023-10-20,39879769.4487877
2023-10-25,8081337.826041601
2023-10-30,22468197.1961443
2023-11-04,15723184.9317828
2023-11-09,4272971.0851568
2023-11-14,0.0
2023-11-15,0.0
2023-11-19,0.0
2023-11-24,0.0
2023-11-29,0.0
2023-12-03,-115458052.9708819
2023-12-04,0.0
2023-12-09,0.0
2023-12-11,-19659383.188211
2023-12-14,121320179.4707483
2023-12-19,-113801381.9104512
2023-12-24,109903018.6830536
2023-12-27,0.0
2023-12-29,-95199092.0526514
2024-01-03,-4487096.7218029
2024-01-04,-4471666.9679502
2024-01-08,-2455738.28035
2024-01-12,-3454241.2656337004
2024-01-13,-2951085.3592579
2024-01-18,-3196033.5217539
2024-01-20,-1621617.7014955
2024-01-23,-67823.24536915624
2024-01-28,-67072.79596127653
2024-02-02,-67321.67572947286
2024-02-05,-67072.4388598816
2024-02-07,-67071.02420310966
2024-02-12,-66945.84427755927
2024-02-13,-66882.00109567658
2024-02-17,-66787.28286108022
2024-02-21,-66707.61211063262
2024-02-22,-66620.14725254754
2024-02-27,-66536.22767513907
2024-02-29,-66450.21004754333
2024-03-08,-887617.6628609
2024-03-13,
2024-03-16,-55897.119322490806
2024-03-18,55897.119322490806
2024-03-23,-220508.0120803
2024-03-24,-691451.3836164
2024-03-28,519586.7900212
2024-04-01,-234390.3542887
2024-04-02,-59217.157799629895
2024-04-07,-242196.330705
2024-04-17,0.0
2024-05-01,-439285.9672902
2024-05-02,269521.9144885
2024-05-07,-265687.8552574
2024-05-12,-222508.1743504
2024-05-17,0.0
2024-05-22,1995069.5299345
2024-05-27,0.0
