date,dS (m3)
2019-11-08,30122.902930148
2019-11-13,30223.30679018205
2019-11-18,-320.81641324598024
2019-11-23,-15847.454016787871
2019-11-24,-8092.549166421452
2019-11-28,-11935.954541558063
2019-12-03,-10002.681459626576
2019-12-08,-10946.767182700703
2019-12-10,-10457.675110385511
2019-12-13,-10682.370555777976
2019-12-18,-10551.505593640788
2019-12-23,-10597.684043058727
2019-12-26,-10555.63666996331
2019-12-28,-10557.482439226236
2020-01-02,27573.380686572345
2020-01-07,46707.12965622448
2020-01-11,37276.09467125991
2020-01-12,4055.214608164964
2020-01-17,-17878.101510176104
2020-01-22,-6929.688594129827
2020-01-27,-12363.63903002264
2020-02-01,-9638.221759123444
2020-02-06,-10977.16740917051
2020-02-11,-10291.686498242198
2020-02-12,-10614.513313133137
2020-02-16,-10435.079598264472
2020-02-21,-22903.60502050436
2020-02-26,-28948.26910354217
2020-02-28,-25830.67516200911
2020-03-02,-27247.26706928617
2020-03-07,-26419.18882857598
2020-03-12,-26700.99449241326
2020-03-15,-68359.13924387751
2020-03-17,-88300.03127206303
2020-03-22,-77377.04302595915
2020-03-27,-81327.99330493493
2020-03-31,-78076.56706201636
2020-04-01,-78259.32331287434
2020-04-06,-76403.90214980136
2020-04-11,-75516.23568880584
2020-04-16,-74464.9617960227
2020-04-21,-73448.50137202254
2020-04-26,-72368.62133551549
2020-05-01,-71268.35131116344
2020-05-02,-70122.86231427161
2020-05-06,-68938.95284706296
2020-05-11,-67707.66025220373
2020-05-16,-101371.5684322
2020-05-18,-113657.8873714
2020-05-21,-102203.1097103
2020-05-26,-39759.36539302353
2020-05-31,-13773.009671173832
2020-06-03,-25849.68320461716
2020-06-05,-19680.9818486106
2020-06-10,-22244.423225768234
2020-06-15,-20625.81149249625
2020-06-19,-20990.012290783743
2020-06-20,-20398.895602710065
2020-06-25,-20247.602665419567
2020-06-30,-19873.95176564513
2020-07-05,-19589.471005238844
2020-07-10,-19246.14995395332
2020-07-15,88320.17867253811
2020-07-20,152264.11420460002
2020-07-21,124907.3165778
2020-07-25,155075.8159672
2020-07-30,148438.14397580002
2020-08-04,162566.51091319998
2020-08-06,163856.32881089998
2020-08-09,171753.7560564
2020-08-14,175394.5029452
2020-08-19,180912.6815307
2020-08-22,184993.5926066
2020-08-24,189499.4526105
2020-08-29,69004.28647393198
2020-09-03,896.2458054592418
2020-09-07,35374.61261382359
2020-09-08,8773.929567105917
2020-09-13,12794.340605484287
2020-09-18,10797.17914729227
2020-09-23,11820.49924521077
2020-09-28,11327.567881199662
2020-10-03,11595.668684631277
2020-10-08,11481.71579409815
2020-10-09,11559.479349906487
2020-10-13,11540.963198587904
2020-10-18,8413.208860588533
2020-10-23,6824.034375920934
2020-10-25,7628.806403902398
2020-10-28,7233.676487640296
2020-11-02,7439.930926612672
2020-11-07,7344.751815428242
2020-11-10,3422.100601528389
2020-11-12,1401.8307475928032
2020-11-17,2413.325735569235
2020-11-22,1907.8927743105023
2020-11-26,2161.4257546397203
2020-11-27,2035.219357225836
2020-12-02,-34931.77342862768
2020-12-07,-53277.42864301778
2020-12-12,-43904.17235063654
2020-12-17,-48173.70700558093
2020-12-22,-45726.58044040646
2020-12-27,-46580.330682573534
2020-12-28,-45806.82456340172
2021-01-01,-45829.56775832741
2021-01-06,-45456.909340086815
2021-01-11,77893.97849676186
2021-01-13,139716.0945278
2021-01-16,109859.0007297
2021-01-21,13953.119542621993
2021-01-26,-54163.3144821655
2021-01-29,-20267.738378412017
2021-01-31,-36868.82032258224
2021-02-05,-28498.6071719378
2021-02-10,-32479.78223290286
2021-02-14,-30352.180712483
2021-02-15,-31244.13973119714
2021-02-20,-30642.064555751764
2021-02-25,-30777.359711245423
2021-03-02,-30546.969472620327
2021-03-07,-30496.06046629272
2021-03-12,-53726.507434588064
2021-03-17,-64793.09973333906
2021-03-18,-58696.79275184956
2021-03-22,-60957.17888775671
2021-03-27,-59134.34135437506
2021-04-01,-59286.80991863061
2021-04-03,-58465.05859050399
2021-04-06,-58103.004272006336
2021-04-11,-57503.12113424503
2021-04-16,-57003.37990940561
2021-04-19,-56439.03506667079
2021-04-21,-55889.0856604624
2021-04-26,-66257.16187153959
2021-05-05,-70568.81989762439
2021-05-21,-67099.3192670104
2021-06-06,-67298.7845941683
2021-06-20,-65704.61922500619
2021-06-22,88616.71767386889
2021-06-25,164547.7570877
2021-06-30,128925.346943
2021-07-05,154351.7788298
2021-07-08,115331.8413744
2021-07-10,106233.0424264
2021-07-15,113679.5868937
2021-07-20,112326.6949361
2021-07-24,115517.1654046
2021-07-25,116254.1916945
2021-07-30,34610.67121245532
2021-08-04,-9790.350116286005
2021-08-09,12473.376199621893
2021-08-14,1330.5121438314518
2021-08-19,6917.281013684174
2021-08-24,4123.364280197313
2021-08-25,5527.044029301729
2021-08-29,4828.122088833966
2021-09-03,5182.352325221613
2021-09-08,7760.745004103584
2021-09-10,9236.134171529347
2021-09-13,8508.47811183029
2021-09-18,10057.688639957616
2021-09-23,10472.124795351292
2021-09-26,10281.095908639742
2021-09-28,10393.8352155659
2021-10-03,10354.114357667457
2021-10-08,10390.85319282952
2021-10-12,10389.190843431625
2021-10-13,10406.757170620222
2021-10-18,10414.638389823624
2021-10-23,10427.340665702226
2021-10-28,10437.58826306482
2021-11-02,10449.028775055516
2021-11-07,-11425.321980840512
2021-11-12,-22382.48107999005
2021-11-17,-16883.100460924867
2021-11-22,-19561.80245683044
2021-11-27,-18176.841913505
2021-11-29,-18810.84432136973
2021-12-02,-18441.50503502544
2021-12-07,-18570.43759616836
2021-12-12,-18451.594362107666
2021-12-15,-18455.61591100026
2021-12-17,-18398.370514666363
2021-12-22,60284.63064076785
2021-12-27,100076.0744752
2021-12-31,80786.47590020037
2022-01-01,25086.06075711292
2022-01-06,-14766.850098019891
2022-01-11,5164.3746264108
2022-01-16,-4792.777056032654
2022-01-21,184.64055352691253
2022-01-26,-2302.3600276842008
2022-01-31,-1059.0704498453451
2022-02-01,-1680.087145907377
2022-02-05,-1369.4004491660442
2022-02-10,-23552.462789557587
2022-02-15,-34390.83193957451
2022-02-17,-28882.159976358435
2022-02-20,-31465.097533780176
2022-02-25,-30042.35922668612
2022-03-02,-30601.08733792544
2022-03-05,-29048.5744292374
2022-03-07,-28562.712290644355
2022-03-12,-28669.298542741697
2022-03-17,-28481.769043061635
2022-03-21,-28438.887439510207
2022-03-22,-28323.507806613365
2022-03-27,-54184.58990699519
2022-04-01,-66520.22758123769
2022-04-06,-59802.49718668771
2022-04-11,-62369.591722313926
2022-04-16,-60398.60137088942
2022-04-21,-60626.33088739637
2022-04-22,-59770.74772671209
2022-04-26,-59428.75243409549
2022-05-01,-58823.01782655366
2022-05-06,-82051.76678125914
2022-05-08,-92167.27102083816
2022-05-11,-85385.87134174674
2022-05-16,3418.7841018150266
2022-05-21,46791.66313581013
2022-05-24,24989.84435983263
2022-05-26,36393.28916147487
2022-05-31,30862.701585439656
2022-06-05,33955.37474770298
2022-06-09,32652.36315057897
2022-06-10,33584.22602315559
2022-06-15,33375.50596442131
2022-06-20,33744.194362744594
2022-06-25,33816.30479365216
2022-06-30,34036.444365744646
2022-07-05,41154.61675610849
2022-07-10,44999.6140476694
2022-07-11,43439.98516378948
2022-07-15,44632.016413908605
2022-07-20,44416.02431481093
2022-07-25,44912.9053910741
2022-07-27,45041.92837976562
2022-07-30,45353.80946890257
2022-08-04,45568.217920739335
2022-08-09,45827.99679427856
2022-08-12,46060.56460222479
