date,area (km2)
2024-01-01,2.43
2024-01-03,2.433
2024-01-06,2.436
2024-01-11,2.439
2024-01-16,2.442
2024-01-19,2.445
2024-01-21,2.448
2024-01-26,2.451
2024-01-27,2.454
2024-01-31,2.457
2024-02-04,2.458
2024-02-05,2.457
2024-02-10,2.458
2024-02-12,2.457
2024-02-15,2.457
2024-02-20,2.457
2024-02-25,2.457
2024-02-28,2.457
2024-03-01,2.457
2024-03-07,2.457
2024-03-15,2.457
2024-03-16,3.087
2024-03-21,3.458
2024-03-26,2.883
2024-03-31,2.779
2024-04-05,3.108
2024-04-06,
2024-04-10,2.632
2024-04-15,2.499
2024-04-30,2.844
2024-05-05,2.817
2024-05-10,2.186
2024-05-15,2.254
2024-05-20,2.254
2024-05-25,2.254
2024-05-30,2.817
2024-06-04,2.598
2024-06-09,2.521
2024-06-14,2.419
2024-06-19,2.316
2024-06-24,2.214
2024-06-29,2.111
2024-07-04,2.829
2024-07-09,2.829
2024-07-14,2.829
2024-07-19,2.829
2024-07-24,2.829
2024-07-29,2.829
2024-08-03,2.829
2024-08-08,2.829
2024-08-13,2.032
2024-08-18,2.035
2024-08-23,1.789
