date,dS (m3)
2022-05-28,692.7329419361349
2022-06-02,1105.544858653673
2022-06-07,899.0587249089348
2022-06-09,1002.4915521825988
2022-06-12,950.8275428327128
2022-06-17,976.7817447525574
2022-06-22,963.8917015297192
2022-06-27,970.4417839706028
2022-07-02,967.2618318919452
2022-07-07,968.9523477519446
2022-07-11,968.2056565833254
2022-07-12,14193.192573067015
2022-07-17,20834.925197124285
2022-07-22,17498.11950245604
2022-07-27,19232.120668536925
2022-08-01,18390.53325389695
2022-08-06,18857.53158698436
2022-08-11,221922.895324
2022-08-12,263715.8769574
2022-08-16,263291.5123061
2022-08-21,113546.9100047
2022-08-26,36112.49424351675
2022-08-28,74998.23931305466
2022-08-31,55525.01078428346
2022-09-05,65326.61509608295
2022-09-10,60442.1871811122
2022-09-13,30305.19534952677
2022-09-15,12668.733779301832
2022-09-20,21498.828229728944
2022-09-25,17082.491063410427
2022-09-29,19295.72004148223
2022-09-30,18190.94713100629
2022-10-05,-9078.61904343944
2022-10-10,-23291.60590387546
2022-10-15,-16188.845885546049
2022-10-20,-19733.82841386411
2022-10-25,-17960.151067279603
2022-10-30,-18843.21229074035
2022-10-31,-18399.22245151512
2022-11-04,-18618.111179548287
2022-11-09,-18505.87689191709
2022-11-14,-1523.589547685691
2022-11-16,7006.509009016244
2022-11-19,2740.760951277962
2022-11-24,-14917.37771845319
2022-11-29,-25880.973447634227
2022-12-02,-20401.317481672017
2022-12-04,-23133.74545100133
2022-12-09,-21764.97551025581
2022-12-14,-22444.40011003196
2022-12-18,-22100.96098257731
2022-12-19,-22268.34307770144
2022-12-24,-22180.62026055525
2022-12-29,-22220.28851038882
2023-01-03,-22196.354725836565
2023-01-08,-22204.174888175083
2023-01-13,-92523.42167663248
2023-01-18,-127555.2659084
2023-01-19,-110035.8294593
2023-01-23,-118628.6455815
2023-01-28,-114248.6759263
2023-02-02,-116314.3115031
2023-02-04,-115178.3650065
2023-02-07,-66164.23903811764
2023-02-12,-8220.030780549732
2023-02-17,-8224.17355286388
2023-02-20,-8214.44980241203
2023-02-22,-8211.656470343896
2023-02-27,7418.45861746214
2023-03-04,15138.31453763087
2023-03-08,-47361.57147677475
2023-03-09,28013.33841825681
2023-03-14,-23318.455321490528
2023-03-19,2268.2550455815503
2023-03-24,-10441.329516419317
2023-03-29,-4112.659206030391
2023-04-03,-7255.2010859786515
2023-04-08,-5687.90595321427
2023-04-09,-6463.106057978591
2023-04-13,-6073.422396592525
2023-04-18,-18009.862545410386
2023-04-23,-23706.37421478704
2023-04-25,-20864.56750391517
2023-04-28,-22209.16147949084
2023-05-03,-21504.915501700885
2023-05-08,-21805.64347351532
2023-05-11,-16269.454344823032
2023-05-13,-13771.71387840874
2023-05-18,-14983.86116163994
2023-05-23,-14370.610400976402
2023-05-27,-14656.631407890747
2023-05-28,-14501.189603261735
2023-06-02,-19390.511938355023
2023-06-07,-21680.13674185888
2023-06-12,-20542.30217270807
2023-06-17,-21079.18514369216
2023-06-22,-20805.431705507846
2023-06-27,-20931.518219352045
2023-06-28,-20869.474397247184
2023-07-02,-20905.854114127
2023-07-07,-20902.613819421065
2023-07-12,67984.31610983849
2023-07-14,109943.238649
2023-07-17,86544.97225688076
2023-07-22,26116.4445659786
2023-07-27,-25628.906688601
2023-07-28,87.29110239507514
