date,dS (m3)
2021-03-14,-113778.7170095
2021-03-19,-113046.2352809
2021-03-24,-62325.28770532004
2021-03-27,-37786.22480522861
2021-03-29,-49770.0760781628
2021-04-03,-43640.35273311469
2021-04-08,-46493.59502717347
2021-04-12,-106608.5586005
2021-04-13,-14267.750207615429
2021-04-18,-59821.249990788274
2021-04-23,-37036.62584588901
2021-04-28,-48139.71247449148
2021-05-03,-42444.144395141455
2021-05-08,-45075.18217589988
2021-05-13,-43577.983366482935
2021-05-14,-44125.75652344342
2021-05-18,23548.57472308763
2021-05-23,56751.040895533566
2021-05-28,40212.80451294292
2021-05-30,48768.49455069149
2021-06-02,44660.09118182118
2021-06-07,46939.565419787774
2021-06-12,45995.12473544286
2021-06-15,46675.76733196221
2021-06-17,46535.506619855805
2021-06-22,46808.11986806927
2021-06-27,46871.35700695465
2021-07-01,47039.03465644482
2021-07-02,47152.92966503118
2021-07-07,47292.83593409855
2021-07-12,47418.543509283976
2021-07-17,47550.3369959842
2021-07-22,99828.31915131088
2021-07-27,126936.6270105
2021-08-01,114269.1825168
2021-08-02,121860.8616205
2021-08-06,119114.270432
2021-08-11,121620.0854458
2021-08-16,121437.9413751
2021-08-18,122611.2115402
2021-08-21,123082.2044913
2021-08-26,123898.3109135
2021-08-31,124527.0807692
2021-09-03,125239.6184411
2021-09-05,125898.3888786
2021-09-10,126573.5996847
2021-09-15,127229.8654405
2021-09-19,23292.86541050555
2021-09-20,-30005.352574190994
2021-09-25,-3376.977491474015
2021-09-30,-16660.11471138769
2021-10-05,-10018.724566381983
2021-10-10,-13325.309780538402
2021-10-15,-11665.368788992424
2021-10-20,-12485.026456938176
2021-10-21,-12066.725556442205
2021-10-25,-12266.477280347955
2021-10-30,-12157.650839884323
2021-11-04,-12202.884384718784
2021-11-06,-12171.185943517105
2021-11-09,-12177.87900973614
2021-11-14,-12165.407741565548
2021-11-19,16465.3424615015
2021-11-22,30781.47869656156
2021-11-24,23642.791530749128
2021-11-29,27265.26815960101
2021-12-04,25489.76602621008
2021-12-08,26421.706372676177
2021-12-09,25995.554210403567
2021-12-14,26250.49925913498
2021-12-19,26163.73385309817
2021-12-24,26248.26855323755
2021-12-29,26246.81268933885
2022-01-03,26288.398211783024
2022-01-08,26308.309259204543
2022-01-09,26339.003975349588
2022-01-13,-28333.72761767734
2022-01-18,-55703.43406562023
2022-01-23,-41963.292439043726
2022-01-25,-48666.86559667101
2022-01-28,-45204.85958698244
2022-02-02,-46797.13161233347
2022-02-07,-45875.8851061382
2022-02-10,-46203.87492038258
2022-02-12,-45910.27752493688
2022-02-17,-45925.20827505566
2022-02-22,-45786.263629515925
2022-02-26,-45723.31845315082
2022-02-27,-45622.06570706213
2022-03-04,-45539.33763102933
2022-03-09,-45446.89090725808
2022-03-14,-45358.738258032885
2022-03-19,-111098.1952939
2022-03-24,-143000.6048457
2022-03-29,-126144.806504
2022-03-30,-133220.92655789998
2022-04-03,-128534.6678547
2022-04-08,-129605.420871
2022-04-13,-127836.1965857
2022-04-15,-127443.2525152
2022-04-18,-126358.7451425
2022-04-23,-125595.5897335
2022-04-28,-124656.9081056
2022-05-01,-123785.4034498
2022-05-03,-122861.5685428
2022-05-08,-121943.1497993
2022-05-13,-121001.1425531
2022-05-17,-54973.71807383941
2022-05-18,-23289.83113176282
2022-05-23,-38905.40066090553
2022-05-28,-31034.56960325904
2022-06-02,-34827.609013384215
2022-06-07,-32828.35873385012
2022-06-12,-33704.811554275504
2022-06-17,-33152.86793965221
2022-06-18,-33309.59181952486
2022-06-22,-33113.921810662054
2022-06-27,-33092.63601775434
2022-07-02,-32984.20653624021
2022-07-04,-32918.46217197535
2022-07-07,-32830.95170312549
2022-07-12,-32753.651843775973
2022-07-17,135273.6385407
2022-07-20,221170.689381
2022-07-22,180430.4644977
2022-07-27,205491.4189768
2022-08-01,196240.4079819
2022-08-05,204707.2706044
2022-08-06,203903.0754322
2022-08-11,207817.8331508
2022-08-16,209215.8227691
2022-08-21,211841.5143788
2022-08-26,213765.0457381
2022-08-31,215985.3781163
2022-09-05,217990.8076183
2022-09-06,220047.7352873
2022-09-10,82340.82964138451
2022-09-15,10171.840420623748
2022-09-20,46494.71742917127
2022-09-22,28333.53027924345
2022-09-25,37523.29967421458
2022-09-30,32980.36566861538
2022-10-05,35331.49108988887
2022-10-08,34221.29247494001
2022-10-10,34848.578135693024
2022-10-15,34603.421566055535
2022-10-20,34796.05732474763
2022-10-24,34768.73451218987
2022-10-25,34851.649491580385
2022-10-30,34879.03632836443
2022-11-04,34934.10749992127
2022-11-09,34975.11477060145
2022-11-14,-52591.64776583429
2022-11-19,-96367.81808483224
2022-11-24,-74297.20478560643
2022-11-25,-84848.07984127667
2022-11-29,-79239.00234250915
2022-12-04,-81631.72341898234
2022-12-09,-80059.14373081284
2022-12-11,-80447.70944176844
2022-12-14,-79862.65221081802
2022-12-19,-79757.04602508519
2022-12-24,-79411.45453097831
2022-12-27,-79181.97574052674
2022-12-29,-78892.29025857996
2023-01-03,-78629.6381478696
2023-01-08,-78350.78622246327
2023-01-12,-51961.94320037295
2023-01-13,-38985.58289155114
2023-01-18,-45306.61902988741
2023-01-23,-42036.04394369447
2023-01-28,-43532.32477313396
2023-02-02,-42658.95561206628
2023-02-07,-42962.75161992722
2023-02-12,-42681.01822311658
2023-02-13,-42689.71637579221
2023-02-17,-42553.54714143842
2023-02-22,-42488.819354978994
2023-02-27,-42388.045702652526
2023-03-01,-42304.615809677045
2023-03-04,-42212.00016258372
2023-03-09,-42123.38871107996
2023-03-14,-104621.8485308
2023-03-17,-134868.754329
2023-03-19,-118807.5675205
2023-03-24,-125431.3560926
2023-03-29,-120924.0002819
2023-04-02,-121850.653822
2023-04-03,-120098.8197962
2023-04-08,-119638.5992717
2023-04-13,-118526.9261496
2023-04-18,-117713.2160833
2023-04-23,-221185.2905508
2023-04-28,-155994.1576953
2023-05-03,-88835.7335253493
2023-05-04,-120159.4201538
2023-05-08,-45202.68264037557
2023-05-13,-24672.580403087723
2023-05-18,-34734.2794139898
2023-05-20,-29619.639993486213
2023-05-23,-65266.464945813495
2023-05-28,-13901.810647957123
2023-06-02,-39238.305704281134
2023-06-05,-26543.066198995297
2023-06-07,-32713.846997749035
2023-06-12,-29528.154538765863
2023-06-17,-30982.05412298468
2023-06-21,-30134.597761528432
2023-06-22,-30427.58065900934
2023-06-27,-30154.399793991903
2023-07-02,-30161.18585264166
2023-07-05,-30028.441767754783
2023-07-07,56287.931615108006
2023-07-12,99642.7365781135
2023-07-17,78474.12186199028
2023-07-21,90313.2960721452
2023-07-22,85244.688468476
2023-07-23,88807.89398059912
