date,dS (m3)
2022-02-22,-4539525.4887109
2022-02-27,-4449806.5582387
2022-03-04,-4430804.9597822
2022-03-05,-4162166.2866703
2022-03-09,-4031434.561604
2022-03-14,-3778332.2491348
2022-03-19,-5374336.0772429
2022-03-21,-6079287.8968968
2022-03-24,-5562295.1050028
2022-03-29,-2016704.7057375
2022-04-03,-1511193.314642
2022-04-06,-1744583.7126476
2022-04-08,-1391539.8320893
2022-04-13,-175035.06804820002
2022-04-18,-171397.7181609
2022-04-22,-171990.18157010002
2022-04-23,-170561.8411704
2022-04-28,-170125.771466
2022-05-03,-169242.0779829
2022-05-08,-168610.1679343
2022-05-13,-167907.3762038
2022-05-18,-12348.60852557534
2022-05-23,57799.2992144942
2022-05-24,22425.422161076487
2022-05-28,40347.92066378739
2022-06-02,31336.8471179249
2022-06-07,35931.04214414907
2022-06-09,33653.08996039564
2022-06-12,34846.37244250727
2022-06-17,34287.14221522269
2022-06-22,34613.27532761033
2022-06-27,34492.82980790455
2022-07-02,34598.235829281555
2022-07-07,34590.0229828757
2022-07-11,34639.52105534868
2022-07-12,383109.9203661
2022-07-17,663238.5324326
2022-07-22,4533470.876938799
2022-07-27,7885563.505751
2022-08-01,9453430.9960099
2022-08-06,10209909.0868822
2022-08-11,11229940.5161032
2022-08-12,11758096.8531347
2022-08-16,12210222.1316583
2022-08-21,3529303.3228073
2022-08-26,-1234472.0641721
2022-08-28,1213789.1010712
2022-08-31,-11729.381617490077
2022-09-05,636106.0636296
2022-09-10,311875.11159740004
2022-09-13,86707.76157759276
2022-09-15,-188989.6148558
2022-09-20,-51177.868892055405
2022-09-25,-120041.4535156
2022-09-29,-85611.54201338062
2022-09-30,-102807.3792066
2022-10-05,-6280.0646610011845
2022-10-10,33352.71273443997
2022-10-15,13535.34511483149
2022-10-20,23445.400377599737
2022-10-25,18490.48599306136
2022-10-30,20968.67290221668
2022-10-31,19729.983772390267
2022-11-04,20349.89365540236
2022-11-09,20040.41187582379
2022-11-14,-115255.8887609
2022-11-16,-183048.8673829
2022-11-19,-149142.6122606
2022-11-24,39364.078742118894
2022-11-29,150436.2463258
2022-12-02,94890.80901233558
2022-12-04,122693.4943495
2022-12-09,108801.7088371
2022-12-14,115767.1816394
2022-12-18,112298.9574842
2022-12-19,114050.1169977
2022-12-24,113190.2934442
2022-12-29,113636.5969021
2023-01-03,113429.5094472
2023-01-08,113549.2938754
2023-01-13,53874.83905613744
2023-01-18,24065.220286291584
2023-01-19,38973.72026898998
2023-01-23,31519.83370923205
2023-01-28,35248.77228965849
2023-02-02,33385.52339835391
2023-02-04,34318.69586314902
2023-02-07,33853.514035448075
2023-02-12,34087.59089800986
2023-02-17,33971.96320007102
2023-02-20,34031.246406940016
2023-02-22,34003.04370416709
2023-02-27,-1623771.3771462
2023-03-04,-2296483.0936972
2023-03-08,-1833628.6523566
2023-03-09,-1892850.5690678
2023-03-14,-1739426.7566987
2023-03-19,-1810884.4023347
2023-03-24,-1902042.1749693
2023-03-29,-1924149.360403
2023-04-03,-1911046.8725615
2023-04-08,-1912541.879975
2023-04-09,-1830528.7871349
2023-04-13,-1752241.3551937
2023-04-18,-877217.2839427
2023-04-23,-447981.7493903
2023-04-25,-661350.3198031
2023-04-28,-554472.1213577
2023-05-03,-607202.599633
2023-05-08,-580388.8093872999
2023-05-11,-292539.7105543
2023-05-13,-136370.194337
2023-05-18,-214314.6245739
2023-05-23,-175327.73085539998
2023-05-27,-194745.5686828
2023-05-28,-184992.0125147
2023-06-02,-3261419.8453407
2023-06-07,-4794659.0286233
2023-06-12,-3819054.9553742
2023-06-17,-4093467.9691726
2023-06-22,-3638188.9341524
2023-06-27,-3632641.2977958
2023-06-28,-3569999.629844
2023-07-02,-3566450.1940504
2023-07-07,-3523856.4541505
2023-07-12,826203.6091190999
2023-07-14,2897629.5593101
2023-07-17,1861494.1030149
2023-07-22,2690973.8335952
2023-07-27,2578423.827086
2023-07-28,2657272.5218856
2023-07-30,2633147.0172800003
2023-08-01,2809401.6123688
2023-08-06,2907088.1063952
2023-08-11,2921527.0114324
2023-08-13,3109332.841397
2023-08-16,3138984.6133562
2023-08-21,3130031.9216226
2023-08-26,3102718.9336973
2023-08-27,3112397.0541819
2023-08-29,3299711.7078199
2023-08-31,3404318.9092869
2023-09-05,3378397.0361525
2023-09-10,2455179.9465804
2023-09-12,2088450.3656842
2023-09-15,2280842.2792819003
2023-09-20,707456.9053708999
2023-09-25,895.9248506154356
2023-09-28,354714.0327056
2023-09-30,177698.89659989998
2023-10-05,272942.388715
2023-10-10,246379.9986962
2023-10-14,271078.0432621
2023-10-15,258802.4104654
2023-10-20,265034.30827870005
2023-10-25,262002.0164781
2023-10-30,263606.9531618
2023-11-04,262890.6365175
2023-11-09,66017.63191205224
2023-11-14,-33010.220326520524
2023-11-15,16504.76460495593
2023-11-19,-8252.468691421598
2023-11-24,4126.21274885436
2023-11-29,-2063.1117737677805
2023-12-19,-40155160.9062405
2023-12-24,0.0
2023-12-27,8122518.7558123
2023-12-29,1803458.2222858
2024-01-03,-2486620.8620101004
2024-01-04,-2465762.6554308003
2024-01-08,-1302394.9632809
2024-01-12,-1781765.7136431
2024-01-13,-1525509.1985583
2024-01-18,-1646302.5245351
2024-01-20,-1580368.036054
2024-01-23,-1506655.5111732
2024-01-28,-1452174.4775543
2024-02-02,-1455215.5712398998
2024-02-05,-1447977.5167559
2024-02-07,-1445792.4077633
2024-02-12,-1438364.2445603
2024-02-13,-1432020.4522765002
2024-02-17,-1427896.2750275
2024-02-21,-1424050.7119907
2024-02-22,-1420030.6044724998
2024-02-27,-1412526.1839593998
2024-02-29,-1401206.0118488
2024-03-08,-6076223.0736496
2024-03-13,
2024-03-16,-1392970.7483242
2024-03-18,1392970.7483242
2024-03-23,-1643739.5409188
2024-03-24,-1123095.7839728
2024-03-28,96819.01541199328
2024-04-01,-160731.88767559998
2024-04-02,597584.928986
2024-04-07,-632088.2959424
2024-04-12,0.0
2024-04-17,-342612.2295057
2024-05-01,-330518.2053488
2024-05-02,-53479.61739941863
2024-05-07,394719.997574
2024-05-12,-262920.2581926
2024-05-17,-244544.4192664
2024-05-22,17992484.8289967
2024-05-27,0.0
2024-06-01,0.0
2024-06-06,25238266.77589
2024-06-10,183425.1315173
2024-06-11,-15807.014731784582
2024-06-16,88880.42440208387
2024-06-18,145131.3314566
2024-06-21,235745.4141487
2024-06-26,441038.1354847
2024-07-01,501199.5253639
2024-07-06,561360.9152432
2024-07-11,0.0
2024-07-16,0.0
2024-07-21,26060923.4624838
2024-07-26,0.0
2024-07-31,0.0
2024-08-05,26959447.7905525
2024-08-10,-929758.1751584
2024-08-15,-50633589.5586636
2024-08-20,0.0
2024-08-21,447951.8036323
2024-08-25,5180784.3674959
