date,dS (m3)
2020-11-07,-3122.4555519992364
2020-11-12,-3124.144868654372
2020-11-17,40408.61657012632
2020-11-22,61889.37539874322
2020-11-27,49615.72061080402
2020-12-02,56584.54304665647
2020-12-03,53063.31526130261
2020-12-07,55391.88147820767
2020-12-12,54614.51909138562
2020-12-17,55556.08911281501
2020-12-19,55607.03610795449
2020-12-22,56152.14851341772
2020-12-27,56447.398947309724
2021-01-01,56881.93560914711
2021-01-04,57246.63184799648
2021-01-06,57648.89638080328
2021-01-11,58030.41314208012
2021-01-16,9023.491084923056
2021-01-20,-17491.551705861097
2021-01-21,-4291.42789627548
2021-01-26,-10834.235109400654
2021-01-31,-7569.80723852156
2021-02-05,-9178.553322953156
2021-02-10,-8366.354806296313
2021-02-15,-8756.893640852017
2021-02-20,-8549.946245888339
2021-02-21,-8639.79184377029
2021-02-25,-8582.20704486996
2021-03-02,-8597.842369847693
2021-03-07,-8577.105336741619
2021-03-09,-8574.427108658563
2021-03-12,-13516.206991796254
2021-03-17,-15940.630057738152
2021-03-22,-14702.510198448135
2021-03-25,-15273.199176145536
2021-03-27,-14950.793853268213
2021-04-01,-15069.298887560635
2021-04-06,-14970.202927086566
2021-04-10,-14978.523323685076
2021-04-11,-14933.893063673737
2021-04-16,-14915.441547461482
2021-04-21,-14884.15483594842
2021-04-26,-14859.287902636235
2021-05-01,-14831.36605465038
2021-05-06,-14805.078226606967
2021-05-11,-14778.135819406512
2021-05-12,-28833.84823675784
2021-05-16,-35578.59561063623
2021-05-21,-32127.85916572584
2021-05-26,-33594.79710993201
2021-05-28,-32701.66206430396
2021-05-31,-32948.69378216349
2021-06-05,-32658.12814255329
2021-06-10,-32635.8156865636
2021-06-15,-32499.89848221936
2021-06-20,-32436.45942003368
2021-06-25,-32362.568993639863
2021-06-29,-32324.940599840065
2021-06-30,-32311.873677649222
2021-07-05,-32343.622479552698
2021-07-10,-32432.533032514264
2021-07-15,-29.178812377608853
2021-07-20,13258.63258793856
2021-07-25,6448.903805340469
2021-07-30,9922.902442545055
2021-07-31,8136.535419148706
2021-08-04,9040.995186761216
2021-08-09,8572.397048771469
2021-08-14,8806.56370827982
2021-08-16,8683.60685127949
2021-08-19,8744.212853513309
2021-08-24,8712.517920443042
2021-08-29,8729.038106348235
2021-09-01,8722.083594262916
2021-09-03,8728.080081100868
2021-09-08,8728.405086561164
2021-09-13,-4287.385156016039
